song_id,title,作詞,作曲,編曲,full_lyrics,song_url
250788,キレイになりたい,秋元康,石井健太郎,石井健太郎,"何度　このルージュを引き直したら
自分でも納得する？
鏡　映る未完成な素顔は
大人っぽく　見えるかな

純情くらいじゃ　何も伝えられなくて
欲しいもの手に入れる魔法はどこにある？

あなたのためにキレイになりたい
それはいけないことですか？
どんなに告白をしても
本気にしてくれない
私はいつも　子ども扱いで
愛をはぐらかされるだけ
必ず　振り向かせましょう
ハッとするほどキレイ

ママに無断で借りた　このパヒュームが
初めての甘酸っぱさ
ずっと　髪を切りたいって思ってた
勇気がないのはなぜ？

想ってるだけじゃ　心掴めないでしょう
その瞳　引き寄せる媚薬が欲しいのに…

あなたにもしも　嫌われちゃったら
絶対　生きていけなくなる
恋する女の子たちは
誰もが臆病者
私がもっと　強くなれたなら
素顔にだってなれるはず
いつかは認めさせましょう
思い出すほどキレイ

飾られた愛はやがて色褪せてしまう
ありのまま見せられる自信はどこにある？

あなたのためにキレイになりたい
それはいけないことですか？
どんなに告白をしても
本気にしてくれない
私はいつも　子ども扱いで
愛をはぐらかされるだけ
必ず　振り向かせましょう
ハッとするほどキレイ",https://www.uta-net.com/song/250788/
386117,クリフハンガー,秋元康,杉山勝彦,杉山勝彦・谷地学,"いつの頃から　そうなったんだろう？
誰に対しても好きになれない
恋という感情なんて
もう　すっかり忘れてしまった

僕の中の何が変わったのか？
心踊る出会いがないからか
明日会いたい人がいない
孤独だと身に沁みる

河川敷の草野球
ぼんやりと眺めながら
誰かの笑い声が
春の陽だまりのように
温かい気持ちにさせる

ラブストーリーなんて
ドラマの中だけだ
現実はありえないよ
そんな絵空事期待しても
そういつだって　落胆する

ラブストーリーなんて
全て幻想なんだ
目の前に君はいない
高鳴るような展開を胸に
思い込みラブストーリー

そんな恋愛経験ないけど
なぜか臆病になってしまった
恋の主演　務めるなんて
絶対にありえない

川沿い　一人歩きながら
揺らぐ水面に　癒された
大事な人がいれば
なんて素敵な世界と
生きてる意味を知る日が来る

ハートブレイクだって
いつかのためになる
切なくて溢(こぼ)す涙
この掌で拭ったことさえ
僕は何度も思い出してる

ハートブレイクだって
何かを学ぶだろう
君のような人と会いたい
上手くいかないと予想していても
プロセスはラブストーリー

(偶然なのか？)必然なのか？
(運命は)予想できず
(動いてる)
ハッピーエンドも　バッドエンドも
先を見たくなる
それはクリフハンガー

ラブストーリーなんて
ドラマの中だけだ
現実はありえないよ
そんな絵空事期待しても
そういつだって　落胆する

ラブストーリーなんて
全て幻想なんだ
目の前に君はいない
高鳴るような展開を胸に
思い込みラブストーリー

君のような人
いつかは　会いたい
恋とはクリフハンガー",https://www.uta-net.com/song/386117/
270562,Cage,秋元康,水流雄一朗,水流雄一朗,"世界から　空がなくなってしまえばいいと思った
そうしたら　僕はもうあの空を駆け巡る鳥たちを羨むことはないんだ
空を飛んだってしょうがない
僕は　鳥籠の中でいつもより大きな声で泣いた

瞼　閉じてしまえば　見えなくなるって
わかってはいるけど勇気がなかった
天井の染み眺めてると　何かしら意味あるように
思えてしまう　一人の真夜中

どうせ醒めるならば　どんな素晴らしい夢だって見たくないんだ
現実に戻るのがきっと怖くなるから
それならいっそ寝返りを繰り返して　どうにか諦めた方がいい
ベッドからもう起きようか

どうして頑張らなきゃいけないんだ？
Oh...

自由はどこにある？　そうだ　いつだって目の前にあるんだ
もう　何も邪魔するものない　好きなことやればいい
自分が勝手に縛られて　ルールや常識の外へ出ないだけ
存在などしてない　想像のCage
Wow...

もしも　鳥籠の窓　開けてしまったら
逃げ出した鳥はどこへと飛んで行く？
空の向こうに行きたい場所　叶えたい願いや夢が
あると言うなら　それもいいけど…

僕が作り上げたただの思い込みを信じてただけなのかな
ここを出られないなんて被害者意識だった
見えない籠に閉じ込められている方が都合がよかったんだろう？
カーテンをまた閉めようか

日差しが昨日よりも眩しかった
Oh...

世界は広いんだ　きっと　まだ知らない何かがあるはず
そう探してみる価値はあるよ　ここから飛び出そう
誰にも僕を止められない　強い風が遠くから吹くように…
自分を試したくて　壊されたCage

人はみな　そこから動かないけど
誰も何も束縛してないんだ
傷つく可能性　不安だけで諦めている
籠の鳥よ

Oh...

どこかに飛びたいよ　だって　ほら背中に翼があることに
気づいてしまったんだ
ここにいてじっとしてた方が
安全だって言われたって羽ばたいてみたい
Wow...
今すぐ

自由はどこにある？　そうだ　いつだって目の前にあるんだ
もう　何も邪魔するものない　好きなことやればいい
自分が勝手に縛られて　ルールや常識の外へ出ないだけ
存在などしてない　想像のCage
Wow...
Wow...",https://www.uta-net.com/song/270562/
319393,恋した魚は空を飛ぶ,秋元康,野村陽一郎,野村陽一郎,"その目で見たと言うのか　ああホントに

ウララアー　オオー
ウララアー　オオー

よ・よ・世の中　一寸先は闇
な・な・何があるか　予想もつかない
そ・そ・それだから面白いなんて
大人たちが言うこと
メンドー　メンドー
ダルい　ダルい

チッ

ジ・ジ・時間がないんだ　ご・ご・ご・ごめん
どうでもいいけどどうでもよくない
愛してるとか　愛してないとか
しあわせの目安なのか

中途半端　宙ぶらりん　ぶらり
そんなことじゃ　前へ進めないよ

まさか　まさか　まさか　嘘だ
まさか　まさか　まさか　マジか
まさか　まさか　まさか　そんな
まさか　まさか　まさか

恋した魚は空を飛ぶ　嘘なんかじゃない
ありえないってことが　そう起きるんだ
あんたが今　狂ってるのか　僕が狂ったか
どうせ　答え合わせなんかできやしない
◯も×も全部　正解

あんたの知らぬうちに大問題

ウララアー　オオー
ウララアー　オオー

ど・ど・どういうつもりかわからない
あ・あ・頭の中　パンクしそうだ
か・か・感情が追いつかないのは
非現実的なキス
あれは？　あれは？
何だ？何だ？

チッ

せ・せ・せ・説明しろよ　だ・だ・誰か
愛とは誤解された妄想
勝手に夢見て醒めただけ
打ち上げ花火は消える

否定しても後の祭りだろう
誰に言っても信じてもらえない

終わり　終わり　終わり　だって
終わり　終わり　終わり　ならば
終わり　終わり　終わり　そして
終わり　終わり　終わり

溺れた魚は幸せだ　儚い一生
キリない欲望　泳ぎ続けるより
あんたも見てたはずだ　ありえないこと
どうせ　誰も彼も言うよ　ただの錯覚
なんて　なんて　なんて　なんて Oh！

待って…

誰かが声をあげるのか　全部　真実と…
見てないフリして　沈黙続けるのか？

恋した魚は空を飛ぶ　嘘なんかじゃない
ありえないってことが　そう起きるんだ
あんたが今　狂ってるのか　僕が狂ったか
どうせ　答え合わせなんかできやしない
◯も×も全部　正解

あんたの知らぬうちに大問題

ウララアー　オオー
ウララアー　オオー",https://www.uta-net.com/song/319393/
353900,恋とあんバター,秋元康,近藤圭一,近藤圭一,"あんバター
あんバター
あんバター
あんバター
何でもあんバター

あんバター
あんバター
あんバター
あんバター

アイスクリーム　チョコレート
そりゃもちろん　大好きよ
これだけは譲れない
マイフェバリット　あんバター

ちょっと甘くて　ちょっとしょっぱくて
トーストもサンドイッチにも向かう所敵なし
あんバター

どんな時にも決めています　私の中では一択
好きになるってそういうこと　これ以上のものはない
きっと恋も同じでしょう？　他の人が見えなくなる
どんなものよりも　ゾッコン　あんバター

あんバター
あんバター

あんことか　バターって
それだけだって　美味しいけど
この二つ　合わさると
奇跡のあんバター

マーマレードにそうイチゴジャム
パンに塗るんだったら　ピーナッツバターもいい
あんバター

だけど結局いつも同じで　迷うことなく毎回
何百回と食べたって　飽きることなんかない
誰のこと好きになっても　他のものに目が行かない
頑固なくらい　偏食あんバター

あんバター

カロリー気にするなんて　野暮なことは言わないで
あんバター

どんな時にも決めています　私の中では一択
好きになるってそういうこと　これ以上のものはない
きっと恋も同じでしょう？　他の人が見えなくなる
どんなものよりも　ゾッコン　あんバター

あんバター
あんバター

あんバター
あんバター
ゾッコン　あんバター
あんバター
恋とあんバター",https://www.uta-net.com/song/353900/
386786,恋と慣性の法則,秋元康,温詞,TomoLow,"ブレーキが軋む音に　なぜかハッとしてしまうんだ
何事もなく過ぎてく日々に　待ったを掛けられた気がする
急に飛び出した影　慌ててハンドルを切るよ
ヒヤリとしたあの瞬間を味わいたくない

走ること　今　止めても
僕たちはすぐには止まれないよ
君のことを好きになったら
心だけがツンのめるんだ

動いてる　その感情は
そのまま　動き続けようとするけど
止まってる　この関係は
いつも　止まったままでいようとする
ブレーキを掛けた時　好きというこの想い
知ってたはずの慣性の法則

諦めようとしたって　すぐに諦めきれない
好きと気付いてからは　好きでい続けるよ

ごめんねと断られても
勢いは余って　どうしようもない
君にとって僕の存在
急に停車した　ただの肉体

置かれてる　机のリンゴ
誰か動かさない限り動かない
氷上のカーリングのストーン
摩擦がなけりゃずっと滑ってく
動いてる物体は勝手には止まらない
これが悲しき　慣性の法則

No resistance, it's only natural
No resistance, it's only natural
No resistance, it's only natural
No resistance,

動いてる　その感情は
そのまま　動き続けようとするけど
止まってる　この関係は
いつも　止まったままでいようとする
ブレーキを掛けた時　好きというこの想い
知ってたはずの慣性の法則",https://www.uta-net.com/song/386786/
336450,恋は逃げ足が早い,秋元康,野村陽一郎,野村陽一郎,"恋は逃げ足早い　僕じゃ追いつけないよ
いつも全速力で　いなくなってしまう
恋は逃げ足早い　声もかけられなくて
遠い夢の彼方へ

何を着て行けばいい？思いつかなくて
Tシャツ無難だよね　それでいいと思った

市営プールでバイトをしてた
気づいた時の陽灼けみたい
少しずつ　君のことを好きになったけれど
(チュルルル・チュ・チュルルル)

(I can't stop...)
周りに人多すぎて…
(Loving you)
二人きりになれなくて
(In my heart)
すぐそばで眺めるしかなかった

いつかタイミングを見て　君に告白しようって…
考えているうちに　いつの間にかバイト辞めてた

恋は逃げ足早い　僕じゃ追いつけないよ
いつも全速力で　いなくなってしまう
恋は逃げ足早い　声もかけないうちに
遠い夢の彼方へ

どんなヘアースタイル　僕は似合うのか
君に好かれたくて　努力してたのに…
(チュルルル・チュ・チュルルル)

(Hard to say...)
何を今さら言えばいい？
(Too late...)
君に伝えたかった
(Regret)
胸の奥　叫び続ける弱虫

もしも彼がいたなら　きっと諦められたけれど
それさえもわからないまま　一人　去って行ってしまった

なんて中途半端な　恋の終わり方だろう
僕はどうすればいいんだ？　納得できない
なんて中途半端なつらいエンディングなのか？
夏は過ぎてしまった

情けない真似はしない　絶対
誓ったはずだったよ　あの日
それでも忘れられない
振られた方がマシだ
夢の中では
会いたいな

いつかタイミングを見て　君に告白しようって…
考えているうちに　いつの間にかバイト辞めてた

恋は逃げ足早い　僕じゃ追いつけないよ
いつも全速力で　いなくなってしまう
恋は逃げ足早い　声もかけないうちに
遠い夢の彼方へ

恋は逃げ足早い　君は振り向きもせず
急にそんな急いで　どこへ消えるの？
恋は逃げ足早い　君の足跡くらい
僕に残して欲しい",https://www.uta-net.com/song/336450/
302558,声の足跡,秋元康,A-NOTE・S-TONE,A-NOTE・S-TONE,"誰かに何か言われる度にそうじゃないんだと言いたくなる
いつかそれが間違いだと気づいても　今はやりたいように
やらせてくれ

遠回りになってしまうけど　結局　若さとはそういうもの
信じることでいつも傷ついて　自己嫌悪に陥ってしまう

それでもいいんだと大人になればわかる
あの頃悩んでいた自分に言いたい

声は届いたか？
僕の真の叫びが…
街のノイズに掻き消されずに風に運ばれて…
君に届いたか？
想いは濁ることなく
真っ青な空　飛行機雲が
まっすぐに横切ってく足跡よ

意地を張って　たった一人きり　みんなと逸(はぐ)れてし
まったようで
どの分岐点で間違えたのか　道を何度も振り返ってる

愚かな経験は誰にもあるんだよと
鏡の中の自分に聞かせてあげたい

声は届くだろう？
君に伝えたいこと
耳を澄ませばずっと前から僕は叫んでた
きっと届くだろう
何度も繰り返したし
急に雨雲が　空を覆(おお)っても
降り出した雨の中ではっきりと…

自由と引き換えに何かを失うんだ
説教くさいことから逃げ出したくなる

声はどこからか？
いつも聞こえて来る
眠れぬ夜は心の森の木々を揺らすだけ

声は届いたか？
僕の真の叫びが…
街のノイズに掻き消されずに風に運ばれて…
君に届いたか？
想いは濁ることなく
真っ青な空　飛行機雲が
まっすぐに横切ってく足跡よ

その声は　僕たちの足跡",https://www.uta-net.com/song/302558/
380081,言葉の限界,秋元康,ナスカ,野中“まさ”雄一,"宇宙の涯(はて)なんて本当にあるのか？
考えていたら　眠れなくなってしまった
地球とか取るに足らない存在だろう
そうその片隅でジタバタ生きてる僕って何だ？

部屋の壁は　確かにそこにあるのに
物理的に何かが超えて来そうな気がする
そう僕が　君のことを想うこの気持ち
人間(ひと)の意識の中で縦横無尽に行き交(か)えるものだ
僕らを阻(はば)むのは
“好きだ”という言葉の限界
声に出してしまったら　もう全ては自由じゃなくなるよ
瞼閉じるだけで　何億光年先のI LOVE YOU！
共有できる
心は繋がる

部屋の灯り消せば　わからなくなるよ
自分が今いる場所や正確な時間が
結局は　周りの景色を眺めたって
誰も一人きりじゃそう確認する術(すべ)もなくて

夜の空に瞬(またた)く無数(あまた)の
星たち
意思の疎通なんか何もないと言うのかい？
不規則に並んでいるだけじゃないだろう
何か見えないもので結ばれている神の御業(みわざ)かも

創造された愛よ
想うだけで届くmeditation
愛しさとはやさしさのこと　大きな命の中にある
仮説通りならば　どこへだって行けるはずだよ
そうお互いに…
宇宙は一つだ

僕らを阻(はば)むのは
“好きだ”という言葉の限界
声に出してしまったら　もう全ては自由じゃなくなるよ
瞼閉じるだけで　何億光年先のI LOVE YOU！
共有できる
心は繋がる",https://www.uta-net.com/song/380081/
367329,孤独たちよ,秋元康,水流雄一朗・suekiki・Ryo Ito,水流雄一朗,"ここから全力で　春を走り抜けろ！
振り向くな　真っ直ぐに進め！
孤独たちよ

話し相手は僕にいないと思ってた
この教室では
自分の存在を消して下校のチャイムを待った

嫌われたくはないから　愛想笑いして
いつも　廊下側の一番後ろで寝てた

修学旅行の部屋割り　決める時
誰もがみんな　戸惑ってることに気づいた

親友なんかいないって
僕だけだと想ってた
そう　そこにある空気みたいに
気づかれないことこそ　一番楽なんだ
見えぬように　無関心のバリアを張ってしまうけど
ほっといて欲しいだけだ
孤独たちよ　何を語る？

誰もが思い悩むんじゃないか
クラスでの人間関係
気を遣うわざとらしさに
僕は疲れてしまった
生きて行くってことは　自分で歩くことだ
群れをなしたって守ってもらえない

和気藹々(わきあいあい)　だって　一瞬の幻想
本当はわかってる　だけど自分は臆病だ

親友なんかいないんだね
君もそうと知らなかった
ああ　仲がいいふりしてても…
明るかった笑顔が無理してたってことか
この世界できっとずっと僕だけが一人ぼっち
寂しがることないんだ
孤独たちよ　仲間になろう！

僕は君で　君は僕だ
合わせ鏡みたい
誰もが同じように不安に生きてる　Oh…
分かり合えなくていいんだ　自分らしくあれば…
寂しさを抱(かか)えてるのは僕だけじゃない
君もかい？

壁ばかりを作ってても
気持ちは通じ合えない
向こう側　同じように
本当の気持ち見せず…
ただじっと距離を取っていたって
何にも始まりはしない
(OhOh)
孤独たちよ　集まれ！
親友なんかいないって
僕だけだと想ってた
そう　そこにある空気みたいに
気づかれないことこそ　一番楽なんだ
見えぬように　無関心のバリアを張ってしまうけど
ほっといて欲しいだけだ
孤独たちよ　何を語る？
孤独たち",https://www.uta-net.com/song/367329/
291774,この夏をジャムにしよう,秋元康,pakorama,pakorama,"時間(とき)はいつも　あっと言う間に過ぎる
波が引いたように全てが消えた
今日までの砂浜の上

さっきまではもっと楽しかったのに
日灼けだって　やがて消えてしまうよ
太陽は一瞬の果実

できることなら針を止めたかった
Stop the time Stop the season
ずっとこのままでいたいと願ったのに
だけど　また地球は回り　季節は巡る
春夏秋冬

この夏をジャムにしよう　思い出は甘くほろ苦く
海の匂いがする　涙色のキレイなガラス瓶
恋だってジャムにしよう　ちょっぴり酸っぱかったけど
食べ切れないくらいキスだってしたし
冷蔵庫に入れよう

潮が引いた後の貝殻のように
胸の奥に何か埋まっているよ
サヨナラは永遠の痛み

夕陽に染まった海岸と横顔に
I miss you So I need you
空に輝いてたあの日の一番星
やがて　また数多(あまた)の星が溢れるけれど
あなただけ

大切なジャムにしよう　このままじゃもったいないじゃない？
全部取っておこう　キラキラした最後の夏休み
大人っぽいジャムにしよう　いろんな経験しちゃったし
スプーンで舐めたら秘密の味がする
イニシャルだけのラベル

ガラス瓶の
蓋を開けた時
絶対　思い出すわ
瑞々(みずみず)しい青春の
宝物

この夏をジャムにしよう　思い出は甘くほろ苦く
海の匂いがする　ピュア過ぎた無添加の日々
恋だってジャムにしよう　ちょっぴり酸っぱかったけど
食べ切れないくらいキスだってしたい
冷蔵庫に入れよう
イニシャルだけのラベル",https://www.uta-net.com/song/291774/
250799,こんな整列を誰がさせるのか？,秋元康,春行,APAZZI,"誰の指示なんだ？
こんな整列
僕たちをどうするんだ？
服従を試してるのか
付き合いきれないよ

WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW

こんなのはうんざりなんだ　命令はされたくないよ
前進め　全体止まれ　右ならえ　左ならえって
声を上げて　僕を自由自在に操るのか？

拒否なんかできないだろう　きっと全体責任だ
たった一人　乱れただけで　初めからやり直しなんて
そう結局　その権力　誇示してる

ねえ　何かが異常だよね

誰の指示なんだ？
こんな整列
僕たちをどうするんだ？
服従を試してるのか
付き合いきれないよ
何が目的だ？
こんな行進
歩かせてどこ行くんだ？
考えず生きてく練習
そんなものいらない

WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW

誰かがやる気をなくしたら　もうマスゲームは崩壊だ
反抗や不満とかじゃなく　ただ手足が疲れただけで
人間って　集中力　続かない

ああ　それでもやるべきかい？

真似をしてるだけ
周りの人に…
従えば楽になるよ
意思なんか　関係ないんだ
落ちこぼれたくない
誰の思惑か？
団体行動
完璧な機械のように
美しく一つになっても
歯車でしかない

ホイッスル吹かれたら
反応してしまう
命令されて
動くだけさ
一糸乱れぬ
教育

誰の指示なんだ？
こんな整列
僕たちをどうするんだ？
服従を試してるのか
付き合いきれないよ
何が目的だ？
こんな行進
歩かせてどこ行くんだ？
考えず生きてく練習
そんなものいらない

WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW WOW WO OH OH
WOW WOW",https://www.uta-net.com/song/250799/
274480,こんなに好きになっちゃっていいの？,秋元康,前迫潤哉・7th Avenue,7th Avenue,"こんなに　ねえこんなに好きになっちゃっていいの？
ふと気づくと一日中　あなたを想ってる
頬にはらはらと　涙が溢れるのはなぜでしょう？
恋するって切ない

さっきまでそこにいた
猫を探したくなるように
いつの間にかあなたが
私の中心になってしまった

占いとか信じてないのに調べてみた
今の私はどう思われてる？
いつも(いつも)気に掛かる(気に掛かる)
愛はきりがない
It's like infinity

こんなに　ねえこんなに好きになっちゃっていいの？
もう何も見えてない　自分が怖くなるのよ
誰に止められてもブレーキを掛けられない
わがままなこの愛しさ
その突き当たりは何が待っているのでしょうか
どうしたって嫌いになんてなれない
まわりのすべてを失おうとあなただけ好きでいる

親友に何時間　話しても話し足りない
あなたが言った言葉
深読みなんかしても意味ないのに…

窓に映る　自分を見つめて不安になる
こんなに弱い私じゃなかった
誰の(誰の)せいでしょう(せいでしょう)
愛が振り回す
Love is up to infinity

こんなに　そうこんなに好きになっちゃえたなんて
初めてのことだから　自分がわからなくなる
理屈なんかでは感情を抑えられないの
不器用なこの一途さ
好きになりすぎた私は傷つくのでしょうか？
もう　それでも出会う前に戻れない
他には何も欲しくはない　あなただけいればいい

そんな人と巡り会えたなんて
奇跡だとわかってるわ
何が(何が)　あってもいい(あってもいい)
だから永遠に
Cause you're till infinity

こんなに　ねえこんなに好きになっちゃっていいの？
もう何も見えてない　自分が怖くなるのよ
誰に止められてもブレーキを掛けられない
わがままなこの愛しさ
その突き当たりは何が待っているのでしょうか
どうしたって嫌いになんてなれない
まわりのすべてを失おうとあなただけ好きでいる",https://www.uta-net.com/song/274480/
319395,ゴーフルと君,秋元康,辻村有記・伊藤賢,伊藤賢・辻村有記,"なぜだか　ずっと思い出せなかった
過ぎて行く月日に押し流されたもの
真っ青な空　窓から見える日曜日の午後
アールグレイを飲みながら　いろいろ考えたこと

僕にとって　とても大事な時間だったのに
そんなあっさり　忘れていいのか

あれは　“ゴーフル”という名のお菓子だ　丸くて薄いフランス生まれ
ワッフルみたいな　凸凹(でこぼこ)模様の焼き菓子
あんなに好きだったものが　すぐには名前も出て来ない
記憶に蓋してるのかな　君を思い出さぬように…

サクッサクッとした　あの食感が大好きだった
しつこくない甘さもバター風味も…
どんなに食べたってお腹に溜まらない
君はいつもそう言って手を伸ばしたね

何が愛か　何がやさしさなのか分からずに
僕はいつしか大人になった

急に“ゴーフル”食べたくなったんだ　あれから食べてなかったけれど
どうしてなんだろう　懐かしさだけじゃないはず
誰かを好きになることは　ふとした時に気づくことだ
日常の中に埋まってく　気持ちを見つけてハッとする

“ゴーフル”を食べているうちに　テーブルの下に落ちた
“ゴーフル”の破片(かけら)もなぜか愛おしいくらい
あの頃　目にした全て　かけがえないものと
今になれば理解できるんだ
誰を好きになったかよりも　その時に昂まる感情よ
忘れていないものは　一番大切

あれは　“ゴーフル”という名のお菓子だ　丸くて薄いフランス生まれ
ワッフルみたいな　凸凹模様の焼き菓子
あんなに好きだったものが　すぐには名前も出て来ない
記憶に蓋してるのかな　君を思い出さぬように…",https://www.uta-net.com/song/319395/
345790,最初の白夜,秋元康,中村泰輔・TomoLow,中村泰輔・TomoLow,"凍えた大地を見慣れない列車が過ぎて行く
その屋根に乗せた雪が溶けるまでがタイムリミット

僕たちの計画は　時刻表通りか？
大人たちの監視から　必ず　君を救い出すつもりだ

白夜を待つんだ
希望のように太陽は沈まない
新しい世界への空
どんなに夜が来ても　夢を見ること諦めるな
Oh Midnight Sun それでも
君と僕の願いだろう　Oh Yeah
Oh Midnight Sun 光は
確かにそこにある

遠くの汽笛が　駄々こねた子供のように響く
今想う愛は　ただのセンチメンタリズムか？

僕たちは揺らがないよ　嵐が来ようとも
目に見えない鉄格子　今日まで君がそう失った全て

極夜(きょくや)を信じるな
暗闇だけの世界があるものか
絶望の向こう側にだって
どこかで太陽は　絶対　昇ろうとしているんだ
Oh Polar Night　それでも
君をすぐに迎えに行く　Oh Yeah
Oh Polar Night　必ず
明日はやって来る

氷雪の原野は空気も澄んでて
隠すものなどない
胸の中で(Go for it！)もう一度だけ(Go for it！)
合言葉を唱えてみよう

白夜を待つんだ
希望のように太陽は沈まない
新しい世界への空
どんなに夜が来ても　夢を見ること諦めるな
Oh Midnight Sun それでも
君と僕の願いだろう　Oh Yeah
Oh Midnight Sun 光は
確かにそこにある",https://www.uta-net.com/song/345790/
250785,最前列へ,秋元康,IKEZO,若田部誠,"人の背中は不思議だ
いつも何か語ってる
ちゃんと言葉にするより
正直だよ
僕は前には立たない
本音　知られてしまうし
そんな器じゃないんだ
目立ちたくない

誰かの後(あと)を
ついてく方が
何となく楽だろう
大勢の人の波
流されてくのが
人生

だけど　ある日
僕は気づく
前の景色
見てないことを…
その先に
何がある？
全力で
背伸びしても
視線塞ぐ背中が
邪魔だ

最前列へ
最前列へ
初めて　意思を持ったよ
負けたくない

僕の背中も誰かが
きっとじっと眺めてる
何を思っているのか
読まれてる
向上心というのは
いつだって恥ずかしいし
競い合うのは苦手だ
譲りたくなる

ライバルなんて
意識しなかった
二番目で構わない
足跡のない道は
疲れるだけだし
避けたい

そんな　ある日
教えられた
刺激的な
未知なる世界
誰よりも
もっと前に
立たなくちゃ
わからない
遮られない風を
受けよう

最前列へ
最前列へ
いつしか目指し始めた
前に出よう

だけど　ある日
僕は気づく
前の景色
見てないことを…
その先に
何がある？
全力で
背伸びしても
視線塞ぐ背中が
邪魔だ

最前列へ
最前列へ
初めて　意思を持ったよ
負けたくない",https://www.uta-net.com/song/250785/
353495,錆つかない剣を持て！,秋元康,karia,APAZZI,"何人に囲まれようが
気後することなどない
どこ吹く風と決めて
一歩たりとて引き下がるな

噂を聞いて駆けつけた
訳ありそうな者たちよ
悪いが本心なら
何があっても変わりはしない

さあ　見せてやれよ　運命のその一振り　想いを…
今　問われている　おまえにはできるのかい？

人のこと愛すなら　自分の心を斬ってみろ
感情のその痛み　耐える覚悟があるのか？
真っ赤な血飛沫　一気に吹き出す愛
脈打つ鼓動だ　錆つかない剣を持て！

大地が霞む土煙
腕に自信のある者よ
何をそう奪いたい？
きっと自分も知らぬのだろう

さあ　見届けろよ　人生のその儚さ　幻
最期まで見ろ！残酷なおまえでいい

誰かから愛されて　対等な何かを返してみろ
大切なその全て失くす覚悟はあるか？
悔いのない生き方　潔さこそ愛
それでも抜くなら　錆つかない剣を持て！

さあ　見せてやれよ　運命のその一振り　想いを…
今　問われている　おまえにはできるのかい？

人のこと愛すなら　自分の心を斬ってみろ
感情のその痛み　耐える覚悟があるのか？
真っ赤な血飛沫　一気に吹き出す愛
脈打つ鼓動だ　錆つかない剣を持て！",https://www.uta-net.com/song/353495/
250800,三輪車に乗りたい,秋元康,Kaz Kuwamura・カトウリョータ(CWF)・小木岳司(CWF),小木岳司・カトウリョータ・Kaz Kuwamura,"アパートの前　端に寄せた三輪車は
(忘れられて)
近くに住んでいる子供のものだろう
(迷子みたい)

青い塗料が落ちたのは
放置した愛のせい
月日は過ぎる
(わがままに)

僕はここだよ
(大人になってしまったけど)
大きな声で
(何も変わっていないんだ)
叫んでるのに…
(そんなの嘘だとバレているよね)
思い出に乗りたい
小さ過ぎたとしても…

ひっくり返り　雨ざらしの三輪車が
(寂しそうで)
誰かにとって大事なものだったのに…
(邪魔なだけだ)

人間(ひと)の気持ちが錆びるのは
しあわせになれすぎて
普通になるから
(ときめきも)

君はどこなの？
(あれからずっと会っていないし)
あの頃のように
(アパート引っ越したと聞いた)
会いたいけれど
(昔のことなんか興味ないか)
三輪車に乗れない

街の灯(あか)りがいつのまにか点いている
「もうこんな時間なのかなんて空の気配で気づいて」
影法師の長さがなんだか懐かしかった
何かに夢中になるっていいもんだ

僕はここだよ
(大人になってしまったけど)
大きな声で
(何も変わっていないんだ)
叫んでるのに…
(そんなの嘘だとバレているよね)
思い出に乗りたい

君はどこなの？
(あれからずっと会っていないし)
あの頃のように
(アパート引っ越したと聞いた)
会いたいけれど
(昔のことなんか興味ないか)
三輪車に乗れない

僕はもう子供じゃない

僕は三輪車のベルを鳴らした",https://www.uta-net.com/song/250800/
386758,Surf's up girl,秋元康,フジノタカフミ,フジノタカフミ・島田尚,"Surf's up girl
Surf's up girl

日差しが強い　ロングビーチは
ステーションワゴンで渋滞中
サーフボードをルーフに乗せ
オフショアまで　いい波を待とう

Look at that！
海岸通り　可愛い娘(こ)が
歩いているよ

俺たちは君を見つけた
“Hit on”好き　そう　目がないんだ Oh yeah！
言葉より　もっと自然に
いつの間にか
波を誘ってる

(Hey！) Surf's up girl
(Hey！) Surf's up girl
(Hey！) Surf's up girl
(Hey！) Surf's up girl

Surf's up girl
Surf's up girl

クラクションを短く鳴らして
振り向かせようって魂胆さ
聴こえてないのか　無視なのか
君は前を向いたまま歩く

Whatcha say？
ウインドウ開けて　大きな声で
声掛けてみる

ちょっとだけ　ねえ遊ぼうよ
君とここでバイバイしたくない
太陽のその真下で
楽しい時間
過ごしたいだけさ

すれ違ったその瞬間 (Amazing！)
何てイケてる娘(こ)何だろう Oh my gosh！
波のフェイスを走る　ハートをカットバックして
君を狙い撃ち

俺たちは君を見つけた
“Hit on”好き　そう　目がないんだ Oh yeah！
言葉より もっと自然に
いつの間にか
波を誘ってる

Surf's up girl
Surf's up girl",https://www.uta-net.com/song/386758/
